Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Income_to_Loan_Ratio,EMI,Balance_Income
1,1,0,1,0,1.3567090890753266,3.6899728520753783,0.1962776191201359,0.4340131972632579,-2.4361471137957738,0,0,2.745985276744118,1.4511656463332994,-0.20343744880373532,2.7147541518474383
1,1,2,1,1,0.5324335900707649,1.2398402095169079,0.9985115222304727,0.4340131972632579,0.41048424142247086,1,1,0.991780857404391,-0.025727428527526398,-0.10288886533173017,0.9873986849415902
1,0,1,1,0,0.11637071914465263,-0.7322067392656159,0.3157592642642286,0.4340131972632579,0.41048424142247086,0,1,-0.19683389425622555,-0.4246474076630211,-0.18846212786109626,-0.14697764474842634
1,1,0,1,0,-0.3699311667342292,0.6617952552636819,0.025589554628574863,0.4340131972632579,0.41048424142247086,1,1,-0.06107745572329037,-0.23293618844483296,-0.22483076443607683,-0.006594802334401454
1,0,0,0,0,2.265684576699405,-0.7322067392656159,-0.17923612276129838,0.4340131972632579,0.41048424142247086,1,1,1.7432897135688536,1.1731821487514038,-0.2505027431948867,1.7519214532533023
1,0,2,1,0,-0.4246762813297703,-0.7322067392656159,0.16214000622182367,-0.17948504606940363,0.41048424142247086,2,1,-0.6852214114509471,-0.6826647226941877,-0.14247005295847764,-0.6321110924115837
1,0,2,1,1,0.6956360071669061,-0.7322067392656159,-1.288708541956445,0.4340131972632579,0.41048424142247086,1,1,0.326052168444805,1.4969391184635186,-0.3895592948051066,0.4080374982191107
0,1,0,1,0,-0.36745214267707266,1.770845511780826,-0.776644348481762,0.4340131972632579,0.41048424142247086,2,1,0.39840587469587485,0.7225032204829964,-0.325379347908082,0.46325986033465716
1,1,0,0,0,-1.0843032658715162,1.6745046860719548,0.4693785223066335,1.6610096839285808,-2.4361471137957738,0,0,-0.28839489881621344,-0.5219461011231583,-0.26047443002393234,-0.21901831235876199
1,0,0,1,0,-0.4401701816869989,-0.7322067392656159,0.8107546512897555,0.4340131972632579,0.41048424142247086,2,1,-0.6992073082778291,-0.8106593770153873,-0.1264215125273058,-0.649458594879545
1,1,0,0,0,-0.3657994599723016,0.3460868217200577,-0.17923612276129838,0.4340131972632579,0.41048424142247086,2,1,-0.18750996303830417,-0.2298288717723581,-0.2505027431948867,-0.1233721269091228
1,1,0,1,0,-0.3571228757722536,1.6686247295732914,0.042658361077730966,0.4340131972632579,0.41048424142247086,1,1,0.36558563680879164,0.04246461721845294,-0.22269143287284268,0.40730098599407116
1,1,0,0,0,-0.6605967374358379,-0.5001746097414336,0.21334642556929198,0.4340131972632579,0.41048424142247086,1,1,-0.8025164661723979,-0.7670833782172487,-0.20129811724050117,-0.7322379532297696
1,0,0,0,0,0.3101477662790584,-0.7322067392656159,0.554722554552414,0.4340131972632579,0.41048424142247086,1,1,-0.021916944608020603,-0.397148296686135,-0.1585114859758181,0.015886882136994775
0,1,2,1,1,0.4349253104892728,-0.27854548017642516,-0.3328553808037033,0.4340131972632579,-2.4361471137957738,0,0,0.2777542047359723,0.20918322256159072,-0.269756727263994,0.3330321568491201
1,1,2,1,0,-0.46268798353950447,0.2750750393900448,-0.8961259936258547,0.4340131972632579,0.41048424142247086,1,1,-0.3042455818866798,0.1322267053844108,-0.3403546688507211,-0.21567998674296168
1,1,2,1,1,-0.4680592023300104,-0.18220465446755416,0.2304152320184481,0.4340131972632579,0.41048424142247086,0,1,-0.497623915346369,-0.582518994651691,-0.199158785677267,-0.4366120806677701
1,0,1,0,0,-0.8347481774510874,-0.7322067392656159,2.5688417155528342,0.4340131972632579,-2.4361471137957738,1,0,-1.0553814808024256,-1.0968199827437386,0.09392963848581184,-1.0470698370225104
1,1,1,0,0,-0.05034364869912717,0.45102143000389844,-0.8619883807275425,0.4340131972632579,0.41048424142247086,1,1,0.1405059372081697,0.5625913420704113,-0.3360760057242528,0.21528251572662901
1,0,0,1,0,1.3397690913514233,-0.7322067392656159,-0.2645801550070789,0.4340131972632579,0.41048424142247086,0,1,0.9074925191943818,0.6379214475684343,-0.26119940101105743,0.942660082672379
1,0,1,1,0,1.3410086033800017,-0.7322067392656159,-0.48647463884610825,-0.17948504606940363,0.41048424142247086,2,1,0.9086113909405323,0.8553172099831434,-0.23996955589683677,0.9387680128984139
1,0,0,0,0,-0.6294023513832843,-0.7322067392656159,3.5759012960530443,0.4340131972632579,0.41048424142247086,2,1,-0.8700217281901487,-1.0786213789805255,0.22015020071662683,-0.896639723614864
1,0,0,0,0,2.600559409753639,-0.7322067392656159,-0.17923612276129838,-2.019979776067388,-2.4361471137957738,2,0,2.0455715636538643,1.3928345405100497,0.3138564592715111,1.9131611113049154
0,1,3,1,0,-0.4971877350016002,3.9939213726216756,-0.2987177679053911,-3.124276614066179,0.41048424142247086,1,1,1.1978397373204532,0.8909470650673725,6.9503227346848675,-0.46656980418555355
1,0,2,0,0,-0.8209069597986298,-0.7322067392656159,-0.4694058323969521,-0.17948504606940363,0.41048424142247086,1,1,-1.0428874129704109,-0.7871428023596522,-0.23740377950372205,-0.9572313619933722
0,1,0,1,0,-0.9471306013755189,0.2886441697715759,-1.0668140581174157,-0.17948504606940363,0.41048424142247086,2,1,-0.7359435972764393,-0.2065188355244273,-0.3272059532627371,-0.6380512744919723
1,0,1,1,0,-0.8448708590178101,-0.7322067392656159,-1.083882864566572,0.4340131972632579,0.41048424142247086,2,1,-1.0645189333959884,-0.588082038160257,-0.36388731604629676,-0.9485783851085564
1,1,0,1,0,0.02010195159173889,0.6183740380427823,0.43524090940832133,0.4340131972632579,0.41048424142247086,2,1,0.27309223912701164,-0.1912659559495789,-0.17348680691845716,0.3059272025182298
0,0,0,1,0,-0.4323199388393364,-0.7322067392656159,0.5888601674507262,0.4340131972632579,0.41048424142247086,1,1,-0.6921211205522089,-0.7717353549419086,-0.1542328228493498,-0.6360538716993004
1,0,0,1,0,-0.6463423491071876,-0.7322067392656159,-0.623025090439357,0.4340131972632579,0.41048424142247086,2,1,-0.8853129753875397,-0.6028770949588607,-0.30612536383897465,-0.7880703963164659
1,1,0,1,0,-0.7492218474791855,-0.40383378403256254,1.5788509415017802,0.4340131972632579,0.41048424142247086,0,1,-0.8427958490338182,-0.9613379964159394,-0.030151592181769,-0.8114963015014345
1,0,1,1,0,-0.8485893951035449,-0.7322067392656159,-1.5106030257954743,0.4340131972632579,0.41048424142247086,0,1,-1.0678755486344402,-0.27898303902124694,-0.4173706051271506,-0.9392957221741718
1,1,0,1,0,-0.7678145279078599,2.120024466932227,-1.0668140581174157,0.4340131972632579,0.41048424142247086,0,1,0.18097179869394847,0.8822710455874504,-0.3617479844830626,0.2606056116894167
0,1,0,1,0,0.7857072145769284,-0.3595079581195609,-0.7937131549309181,-2.878877316733114,0.41048424142247086,0,1,0.5610152351364236,0.9046403761129649,1.4896411142941686,0.19553997169302365
1,1,3,0,0,2.164044590355985,0.6821489508359786,-0.16216731631214226,0.4340131972632579,-2.4361471137957738,0,0,2.23466088875331,1.5093190138163426,-0.24836341163165251,2.228665114125368
1,1,0,0,0,2.3022501815424645,-0.3052314365934364,-0.5376810581935766,0.4340131972632579,0.41048424142247086,1,1,1.9523322514746508,1.8117285464557347,-0.29542870602280386,1.9654904317730177
1,1,0,1,0,0.3779077571746715,0.01997538821725964,-0.3328553808037033,0.4340131972632579,0.41048424142247086,1,1,0.3493619964896084,0.26496327670265346,-0.269756727263994,0.40258138756018547
1,0,0,0,0,-0.5719716273924903,-0.7322067392656159,0.3328280707133847,0.4340131972632579,0.41048424142247086,0,1,-0.8181806706185057,-0.7988541887833805,-0.18632279629786208,-0.7509638267225256
0,1,0,1,0,-0.6643152735215727,-0.1143590025598985,1.6641949737475608,0.4340131972632579,0.41048424142247086,1,1,-0.646806814833111,-0.8893437422323508,-0.019454934365598257,-0.6236500626123481
1,1,0,1,0,0.4570299416655856,-0.1107405677914902,0.708341812594819,0.4340131972632579,0.41048424142247086,1,1,0.36689098717930063,-0.23698145640512291,-0.13925750190671077,0.38900206883885513
1,0,1,1,0,-0.42529603734405946,-0.7322067392656159,-0.11096089696467397,-2.388078722066985,0.41048424142247086,2,1,-0.6857808473240223,-0.6122336526180567,0.7097299368111061,-0.8325105098597576
0,0,2,1,0,0.09281999060166515,-0.7322067392656159,-0.2304425421087667,0.4340131972632579,0.41048424142247086,1,1,-0.21809245743308628,-0.2282007519865878,-0.25692073788458913,-0.15157031021709774
1,1,0,0,1,2.4540904050433046,1.4316172522425477,1.1179931673745656,0.4340131972632579,0.41048424142247086,0,1,2.8054719579144565,0.7729671155138891,-0.08791354438909108,2.745438314770583
1,0,0,1,0,-0.08257096144216268,-0.7322067392656159,-0.17923612276129838,0.4340131972632579,0.41048424142247086,1,1,-0.3764128095133912,-0.3670946785900683,-0.2505027431948867,-0.30684444646721987
1,1,0,1,0,3.3692634528102743,0.35829903906343574,0.5035161352049458,0.4340131972632579,0.41048424142247086,1,1,3.1890584882197417,1.4151756092939423,-0.1649294806655206,3.1360592130229
1,1,2,1,0,-0.8642898807988699,-0.3925261753812866,-0.5718186710918888,-0.17948504606940363,0.41048424142247086,1,1,-0.9420024771925016,-0.6712724250978602,-0.25279843786241035,-0.8556363171559641
1,1,0,1,0,0.12690657138756808,0.016356953448851342,0.09386478042519927,-2.6334780194000498,0.41048424142247086,0,1,0.12129863889925167,-0.14283152883209643,1.3514006745474598,-0.19911592977602166
1,0,0,1,0,0.0019224418392573249,-0.7322067392656159,0.43524090940832133,0.4340131972632579,0.41048424142247086,1,1,-0.30014305215079434,-0.5195975399523888,-0.17348680691845716,-0.2508288787469135
1,1,3,1,0,-0.8078920834985578,-0.34141578427751934,-0.605956283990201,0.4340131972632579,-2.4361471137957738,1,0,-0.8700217281901487,-0.5955536035410364,-0.3039860322757405,-0.7737204489999991
1,1,1,1,0,0.5111553002468375,0.5469099513667184,0.7936858448405995,0.4340131972632579,0.41048424142247086,2,1,0.6868883065783621,-0.1015070550031321,-0.12856084409054,0.6972916369541357
1,0,0,1,0,1.612048566962454,-0.7322067392656159,0.09386478042519927,0.4340131972632579,0.41048424142247086,1,1,1.1532713460987891,0.5270617429054084,-0.21627343818314024,1.170837389840915
0,1,0,1,0,3.1546212865281342,0.193207952754807,1.203337199620346,0.4340131972632579,0.41048424142247086,0,1,2.9272424996205095,0.7800572141615316,-0.07721688657292033,2.8611996739122634
1,1,0,1,0,0.092200234587376,1.446090991316181,-0.8961259936258547,-1.4064815327347266,0.41048424142247086,2,1,0.679429161604025,1.173326490236748,-0.1467510721337298,0.6943128576267679
1,0,3,1,0,-1.0983510688620701,-0.7322067392656159,-1.3057773484056012,-2.6334780194000498,0.41048424142247086,0,1,-1.293328205483779,-0.7808529252714757,0.3132286592219292,-1.3296056581023243
0,0,0,1,0,0.15603510405915785,-0.7322067392656159,-0.48647463884610825,0.4340131972632579,0.41048424142247086,2,0,-0.16102999837940749,-0.04254330589199384,-0.2890107113331014,-0.08862259711983805
1,1,0,1,0,0.44050311461787506,1.8617586853370844,-0.12802970341383008,0.4340131972632579,0.41048424142247086,0,1,1.1652059780577284,0.7083016795661005,-0.2440847485051842,1.1889511755172213
1,1,0,1,0,-0.4180655505106861,1.737374990173049,-1.3399149613039134,0.4340131972632579,0.41048424142247086,1,1,0.3389191935255365,1.6427618670159803,-0.3959772894948091,0.42203975958738105
1,0,0,0,0,-0.08401705880883735,-0.7322067392656159,-0.6571627033376692,0.4340131972632579,0.41048424142247086,1,1,-0.3777181598839002,-0.12357308508711458,-0.31040402696544295,-0.29406435388654856
1,1,0,1,0,-0.5670135792781771,-0.35679413204325466,1.374025264111907,-1.4064815327347266,0.41048424142247086,1,1,-0.6589279254164088,-0.864050197609121,0.4207391286704765,-0.7386560607057306
0,1,2,0,0,-0.35051214495316935,-0.2685947845633023,0.38403449006085305,-0.17948504606940363,0.41048424142247086,0,1,-0.42713499533888344,-0.5797381737926177,-0.1091149598479864,-0.38926643634072083
1,1,0,1,0,0.7883928239721814,-0.5024361314716888,-0.025616864718893448,0.4340131972632579,0.41048424142247086,0,1,0.5045122119558201,0.1744324276139331,-0.23124875912577927,0.544240583584905
1,1,2,1,0,1.3587749424562905,0.6835058638741317,-0.947332412973323,-1.4064815327347266,0.41048424142247086,2,1,1.508326646877235,2.16333759764422,-0.1595516029789375,1.5023833789574443
1,0,2,1,0,-0.916349385999158,-0.7322067392656159,1.3228188447644387,-1.4064815327347266,0.41048424142247086,2,1,-1.1290405374240042,-1.0644410628607544,0.407938597825269,-1.1922520527429754
1,1,0,1,0,-0.5825074796354057,0.16606969199174476,-0.5035434452952643,0.4340131972632579,0.41048424142247086,2,1,-0.45734453248494866,-0.2825553434962853,-0.29115004289633556,-0.3759170514195746
1,1,1,1,0,-1.0169564456520959,-0.4603718272889422,-0.07682328406636175,0.4340131972632579,-2.4361471137957738,1,0,-1.1077819742471435,-0.9154707057280604,-0.23766675381548177,-1.020198680169051
1,1,2,1,0,2.2417206774802247,-0.12159587209671512,0.2474840384676042,0.4340131972632579,0.41048424142247086,1,1,1.9734043360271531,0.9262541999438233,-0.19701945411403288,1.962878020903958
1,1,1,1,0,0.5960618742044502,1.735113468442794,0.00852074817941876,0.4340131972632579,0.41048424142247086,2,1,1.2534103673792647,0.6570866386260524,-0.22697009599931098,1.2706061987882136
1,1,1,1,0,-1.1216952120669612,0.5998295598546898,1.7154013930950291,0.4340131972632579,0.41048424142247086,0,1,-0.7652207413007124,-0.9413545066272503,-0.013036939675895774,-0.7401649921641159
1,0,0,1,0,-0.3019645905005197,-0.7322067392656159,0.43524090940832133,0.4340131972632579,-2.4361471137957738,2,0,-0.5744531085820411,-0.6767139225379885,-0.17348680691845716,-0.5172531453510208
1,0,0,0,0,-0.4488467658870469,-0.7322067392656159,0.1792088126709798,0.4340131972632579,-2.4361471137957738,2,0,-0.707039410500883,-0.7003118722392838,-0.2055767803669695,-0.6385022229650984
1,1,1,0,0,-0.7070784385075237,0.3311607783003735,-0.2304425421087667,0.4340131972632579,0.41048424142247086,1,1,-0.5017264450822544,-0.43902261095544887,-0.25692073788458913,-0.4270504662367084
1,1,0,1,0,0.8144225765723254,-0.5865647398371817,0.2816216513659164,0.4340131972632579,0.41048424142247086,1,1,0.49332349449431445,0.0035447983277807887,-0.19274079098756455,0.5243427124370459
1,1,0,1,0,0.782815019843579,-0.39343078407338866,-0.3499241872528594,0.4340131972632579,0.41048424142247086,2,1,0.5444186375685236,0.43069971571104226,-0.27189605882722817,0.5925323054574732
1,1,0,1,0,-0.037328772399055146,0.3121639957662299,0.025589554628574863,0.4340131972632579,0.41048424142247086,0,1,0.09500515286471341,-0.12884107991692376,-0.22483076443607683,0.14500078648112394
1,1,0,0,0,-0.6510938118834043,0.0977717357380381,-0.452337025947796,0.4340131972632579,0.41048424142247086,1,1,-0.5474137080500692,-0.3825812068643972,-0.2847320482066331,-0.46490207714821247
0,1,2,1,1,-0.6469621051214767,-0.019375089889180627,-0.5718186710918888,0.4340131972632579,0.41048424142247086,1,1,-0.5919820992717333,-0.36422955716320166,-0.2997073691492722,-0.5046772492796078
1,0,2,1,1,-0.22180947931912376,-0.7322067392656159,-0.8619883807275425,-2.878877316733114,-2.4361471137957738,2,0,-0.5020994023309713,-0.10305743677663165,1.4061493635560576,-0.8174322380237375
1,0,2,0,0,-0.552346020273334,-0.7322067392656159,-0.40113060660032773,0.4340131972632579,0.41048424142247086,0,1,-0.8004652013044552,-0.6088017871253939,-0.27831405351693067,-0.712184049859848
1,1,0,1,0,-0.25920142551456876,0.37051125640681376,-0.452337025947796,0.4340131972632579,0.41048424142247086,0,1,-0.08121714715400052,0.0021130665969852492,-0.2847320482066331,-0.012107606373047015
1,0,0,1,1,0.23825606862151766,-0.7322067392656159,2.3128096188154927,-2.6334780194000498,0.41048424142247086,1,1,-0.08681150588475335,-0.7494586398320398,2.9972831378684233,-0.7872321107154424
1,1,2,0,1,-1.000842789280578,2.5375013783373346,0.9643739093321605,0.4340131972632579,0.41048424142247086,2,1,0.14274368070047083,-0.42441297699469943,-0.10716752845819844,0.16377281741577618
1,1,0,0,0,-0.7081113651980055,2.4642280742770666,-0.28164896145623497,0.4340131972632579,0.41048424142247086,2,1,0.37677435427029726,0.24928875465276015,-0.2633387325742916,0.42770056846688914
1,0,1,1,1,-0.27965337398611056,-0.7322067392656159,-0.5206122517444204,0.4340131972632579,0.41048424142247086,1,1,-0.554313417151331,-0.35651108336393,-0.2932893744595697,-0.46959659001585036
1,1,1,1,0,1.6771229484628143,0.07244269235918,0.48644732875578967,0.4340131972632579,0.41048424142247086,2,1,1.5437575855053363,0.5047968539617189,-0.16706881222875472,1.5385586780881448
1,1,0,1,0,0.564454317475704,-0.09581452437180597,2.534704102654522,0.4340131972632579,0.41048424142247086,1,1,0.470013666449511,-0.5885525604444198,0.08965097535934359,0.4354770940037481
1,0,0,1,0,-0.2575487428097977,-0.7322067392656159,0.708341812594819,0.4340131972632579,0.41048424142247086,2,1,-0.5343602043449792,-0.7087854047693932,-0.13925750190671077,-0.48634020206369466
1,1,1,1,0,0.08373023572542436,0.033092214252739734,-1.3057773484056012,0.4340131972632579,0.41048424142247086,0,1,0.08922431550960215,1.1988562190005092,-0.39169862636834074,0.17851961839028513
1,0,0,1,1,-0.3282009284387602,-0.7322067392656159,0.7936858448405995,0.4340131972632579,-2.4361471137957738,1,0,-0.5981358938755614,-0.7566055516185075,-0.12856084409054,-0.5507910422905306
1,1,2,1,0,0.8718533005631195,1.8861831200238404,1.032649135128785,-2.019979776067388,0.41048424142247086,1,1,1.5646431914334802,0.23400152027869844,0.7670234617281604,1.3397826082283395
1,0,1,1,0,0.11368510974939967,-0.7322067392656159,3.0809059090275173,0.4340131972632579,0.41048424142247086,0,1,-0.1992581163728851,-0.8584818762321921,0.1581095853828364,-0.2306094106397557
1,1,0,0,1,1.1761535035790893,0.17104503979830618,-0.3669929937020155,-0.7929832894020651,0.41048424142247086,1,1,1.1321992615462868,0.9100240789613279,-0.14407765559482755,1.1334398838868214
1,1,1,0,0,-0.9450647479945551,0.40579099539879465,-0.025616864718893448,-0.17948504606940363,0.41048424142247086,2,1,-0.6857808473240223,-0.6360554565971789,-0.17069359328273953,-0.6260355232801328
1,1,0,1,0,-0.7304225817124148,0.6726505595689068,0.29869045781507253,0.4340131972632579,-2.4361471137957738,1,0,-0.382007168244144,-0.530583067420229,-0.19060145942433038,-0.3263258972153634
0,0,0,1,0,-0.032783894960934756,-0.7322067392656159,-0.7595755420326059,0.4340131972632579,0.41048424142247086,1,1,-0.3314714610430102,-0.008344462532788888,-0.32324001634484784,-0.2461368744359003
1,1,3,1,1,0.17256193110686838,2.098766162667828,-0.8278507678292303,-2.6334780194000498,-2.4361471137957738,0,0,1.021058001428664,1.4170474564584599,0.6677264205525981,0.835111178635516
1,0,1,1,0,3.7402907200313757,-0.7322067392656159,0.2474840384676042,0.4340131972632579,0.41048424142247086,0,1,3.074374134239309,1.600482448700775,-0.19701945411403288,3.0321974430865892
0,1,1,1,0,-1.0758332670095645,0.3279946478780162,-1.2204333161598206,0.4340131972632579,0.41048424142247086,1,1,-0.8358961399325564,-0.20582420079957103,-0.38100196855216995,-0.7225142860407464
0,1,2,1,0,-0.2792402033099178,0.021332301255412755,-1.1009516710157279,0.4340131972632579,-2.4361471137957738,0,0,-0.24326707172147397,0.4203103643341197,-0.36602664760953085,-0.15043393406606637
1,1,0,1,0,-0.3114675160529533,-0.08948226352709145,0.7254106190439751,0.4340131972632579,0.41048424142247086,2,1,-0.3180450000892034,-0.5992772281977031,-0.13711817034347662,-0.27674527894897655
0,1,0,1,1,-0.06459803702777749,0.7671821678935736,-0.17923612276129838,0.4340131972632579,0.41048424142247086,2,1,0.25798747055397897,0.093890785174838,-0.2505027431948867,0.30931826936362544
0,0,0,1,0,2.0134438788837232,-0.7322067392656159,1.3228188447644387,0.4340131972632579,0.41048424142247086,2,1,1.5155993132272136,0.095516836193409,-0.062241565630281236,1.4866260371303521
1,1,0,0,0,0.6028791903616308,-0.22291204561214753,0.3157592642642286,0.4340131972632579,-2.4361471137957738,1,0,0.4522981971354604,-0.03687746808400128,-0.18846212786109626,0.48349337635891404
1,0,0,1,0,-1.0212947377521198,-0.7322067392656159,-0.14509850986298617,0.4340131972632579,0.41048424142247086,2,1,-1.2237716785980854,-0.987395280692892,-0.24622408006841837,-1.1308470991980777
1,1,0,1,0,1.6176263710910563,-0.4721317402862692,1.391094070561063,0.4340131972632579,-2.4361471137957738,2,0,1.2655314779625624,-0.0368084616298225,-0.05368423937734462,1.2417402377067188
1,1,1,1,0,1.565980036566961,0.579023559936342,-0.5206122517444204,0.4340131972632579,0.41048424142247086,0,1,1.652288144881941,1.528212796876378,-0.2932893744595697,1.6735701990571628
1,1,0,0,0,-0.04290657652765744,-0.3310127843183455,-0.4352682194986399,0.4340131972632579,0.41048424142247086,2,1,-0.17520237383064796,-0.08567739933188916,-0.28259271664339897,-0.10389268300627884
1,0,1,1,0,-1.0252198591759512,-0.7322067392656159,-0.21337373565961057,0.4340131972632579,0.41048424142247086,2,1,-1.2273147724608957,-0.9807318410074974,-0.254781406321355,-1.1322814918761346
1,0,2,1,0,-0.36270067990085586,-0.7322067392656159,0.29869045781507253,-0.17948504606940363,0.41048424142247086,2,1,-0.6292778241434188,-0.6792061379880205,-0.12194384181355997,-0.5825895177341139
1,1,3,1,0,0.1477716905353026,-0.13787882855455247,-0.21337373565961057,-1.4064815327347266,0.41048424142247086,2,1,0.07654376905322909,-0.018930875901574818,0.023922672469039043,0.06873301745456352
1,1,0,1,0,0.7598840473148808,-0.6494350439382759,-1.1862957032615085,0.4340131972632579,0.41048424142247086,2,1,0.41817260887786817,1.3932988684120193,-0.3767233054257016,0.49449941769453154
0,1,3,1,0,-1.066330341457131,0.6016387772388939,-0.3840618001511716,0.4340131972632579,0.41048424142247086,2,1,-0.7144985554752201,-0.5458025725696123,-0.27617472195369647,-0.6291904607738661
1,1,2,0,0,-0.7132759986504151,0.7938681243105848,-0.17923612276129838,0.4340131972632579,0.41048424142247086,2,1,-0.31655317109433595,-0.3235978138432914,-0.2505027431948867,-0.2487056364196886
1,1,0,1,0,0.9016015892489984,-0.013495133390517137,-0.04268567116804955,0.4340131972632579,0.41048424142247086,0,1,0.8082858910356984,0.39307081301782354,-0.23338809068901345,0.8397831720669616
1,1,0,1,0,1.558336379057395,-0.05691635061141674,-0.5376810581935766,0.4340131972632579,-2.4361471137957738,1,0,1.3831994899327302,1.3213134778989613,-0.29542870602280386,1.412718941850696
0,0,0,1,0,0.11058632967795395,-0.7322067392656159,0.3498968771625408,0.4340131972632579,0.41048424142247086,1,1,-0.2020552957382615,-0.43826069026497516,-0.18418346473462796,-0.15305236547102546
0,0,1,1,0,0.9751459696113102,-0.7322067392656159,-1.2375021226089769,-0.7929832894020651,-2.4361471137957738,1,0,0.5783577472017574,1.7218802673444638,-0.3075101593736822,0.633847883327142
0,0,0,1,1,0.1347568142352306,-0.7322067392656159,0.2645528449167603,-0.17948504606940363,0.41048424142247086,0,1,-0.1802372966883255,-0.3982555750365813,-0.12707539459978934,-0.145254443029587
0,0,0,1,0,0.715055028947966,-0.7322067392656159,2.2445343930188684,0.4340131972632579,0.41048424142247086,0,1,0.3435811591344972,-0.5897340553719588,0.053282338784363,0.32120832605381994
1,1,2,0,0,-0.14206753881392054,1.1846590792986813,-0.6571627033376692,0.4340131972632579,0.41048424142247086,1,1,0.3601777567023972,0.5542524180458269,-0.31040402696544295,0.4226187344563833
1,0,0,1,0,0.1589272987925072,-0.7322067392656159,-0.11096089696467397,-0.17948504606940363,0.41048424142247086,2,1,-0.1584192976383895,-0.24013505020890538,-0.18352247524831308,-0.11082581680454699
1,1,0,0,0,-0.8992028029371584,0.37548660421337515,-0.3669929937020155,0.4340131972632579,0.41048424142247086,2,1,-0.656876660548466,-0.5062663582140982,-0.2740353903904624,-0.5737267755110144
1,1,2,0,1,0.41757214208917676,0.7974865590789932,-0.3669929937020155,0.4340131972632579,-2.4361471137957738,2,0,0.7057226476385633,0.5724113804184677,-0.2740353903904624,0.7497009036706392
0,1,0,1,0,-0.9099452405181703,0.7178809941740106,-0.930263606524167,0.4340131972632579,0.41048424142247086,0,1,-0.5254092303757747,-0.07536606983046364,-0.34463333197718937,-0.4294822610287829
1,1,2,1,0,0.41633263006059845,-0.2957330453263646,2.6371169413494586,0.4340131972632579,-2.4361471137957738,1,0,0.2538849408180936,-0.67308276581803,0.10248696473874847,0.22255130940262957
1,0,0,0,1,-0.542016753368515,-0.7322067392656159,0.2304152320184481,-0.17948504606940363,0.41048424142247086,2,1,-0.7911412700865338,-0.7634051637618924,-0.13220694738601882,-0.7373928770794763
1,0,0,0,0,0.0533621910252563,-0.7322067392656159,-0.6913003162359814,0.4340131972632579,-2.4361471137957738,2,0,-0.2537098746855459,0.015029916625130988,-0.31468269009191124,-0.17261760201043727
1,1,0,1,0,-0.7948772071984858,-0.07998387226001966,-0.776644348481762,0.4340131972632579,-2.4361471137957738,0,0,-0.7504889299763966,-0.4074845266599458,-0.325379347908082,-0.6526068334436603
1,1,0,0,0,-0.5783757728734781,1.303615122310104,-0.09389209051551786,0.4340131972632579,-2.4361471137957738,1,0,0.015378780263664887,-0.1259663252372251,-0.2398060853787159,0.071175470147436
1,0,0,1,0,0.051502922982388864,-0.7322067392656159,-1.4935342193463184,0.4340131972632579,0.41048424142247086,2,1,-0.2553881823047718,1.091156908481262,-0.4152312735639164,-0.15066722983217212
0,1,3,1,1,0.45496408828462176,-0.6069184354094784,1.049717941577941,0.4340131972632579,-2.4361471137957738,0,0,0.16045915001452143,-0.4371345897370801,-0.0964708706420277,0.1784704506804391
1,0,1,1,0,0.895404029106107,-0.7322067392656159,-0.5888874775410449,0.4340131972632579,0.41048424142247086,1,1,0.5063769981994044,0.6164740179796145,-0.3018467007125063,0.5626082351916406
0,0,0,1,0,-0.872966464998918,-0.7322067392656159,0.2304152320184481,0.4340131972632579,0.41048424142247086,1,1,-1.0898800263087345,-0.9475091300354264,-0.199158785677267,-1.0118421763405403
1,1,0,1,0,-0.9911332783900482,1.338894861302085,0.2816216513659164,-0.17948504606940363,-2.4361471137957738,1,0,-0.3426601785045158,-0.5020476550770158,-0.12450961820667462,-0.3036097568745984
1,1,0,1,0,-0.804173547412823,-0.47575017505467754,0.9302362964338483,0.4340131972632579,0.41048424142247086,1,1,-0.9220492643861499,-0.9366816930262153,-0.11144619158466679,-0.8694063311847844
1,1,0,1,0,-0.8407391522558825,-0.6575765221671946,0.3498968771625408,0.4340131972632579,-2.4361471137957738,2,0,-1.0300203878896794,-0.9268643842089449,-0.18418346473462796,-0.9572153455677193
0,1,1,0,0,1.6800151431961636,0.8449785154143521,0.6400665867981946,-2.388078722066985,0.41048424142247086,0,1,1.8648737766505483,0.5876667887565519,1.1095080844630034,1.5510635082259994
1,1,0,1,0,1.2763473925558342,1.0344940364097368,0.9985115222304727,0.4340131972632579,0.41048424142247086,0,1,1.5786290882603622,0.2557596250149183,-0.10288886533173017,1.5573763647533685
0,1,2,1,0,-0.8130567169509674,-0.5359066530794655,-0.4352682194986399,0.4340131972632579,0.41048424142247086,1,1,-0.9548695022732331,-0.7236336930003289,-0.28259271664339897,-0.8611461559306656
1,1,0,1,0,1.9655160804453626,0.008215475219932666,2.9784930703325805,0.4340131972632579,0.41048424142247086,1,1,1.7776017804508042,-0.24688711545150602,0.14527359600343154,1.6924305311850074
1,1,0,1,0,1.1788391129743423,2.049464988948265,0.1962776191201359,0.4340131972632579,0.41048424142247086,0,1,1.9090692106234957,0.928786333213369,-0.20343744880373532,1.9018975179118613
